"","word","word_type","survey_type","type","value","responded","duration_in_seconds","StartDate","local_id","age_rounded","gender","date_created"
"1101","juice","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1102","juice","cdi_words","1","understands",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1103","juice","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1104","juice","cdi_words","1","understands",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1105","juice","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1106","juice","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1107","juice","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1108","juice","cdi_words","1","understands",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1109","juice","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1110","juice","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1111","toast","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1112","toast","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1113","toast","cdi_words","1","produces",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1114","toast","cdi_words","1","understands",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1115","toast","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1116","toast","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1117","toast","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1118","toast","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1119","toast","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1120","toast","cdi_words","1","understands",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1121","toast","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1122","toast","cdi_words","1","understands",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1123","toast","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1124","toast","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1125","toast","cdi_words","1","produces",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1126","toast","cdi_words","1","understands",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1127","toast","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1128","toast","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1129","toast","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1130","toast","cdi_words","1","understands",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1131","toast","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1132","toast","cdi_words","1","understands",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1133","toast","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1134","toast","cdi_words","1","understands",1,1,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1135","toast","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1136","toast","cdi_words","1","understands",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1137","toast","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1138","toast","cdi_words","1","understands",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1139","toast","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1140","toast","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1141","hat","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1142","hat","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1143","hat","cdi_words","1","produces",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1144","hat","cdi_words","1","understands",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1145","hat","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1146","hat","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1147","hat","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1148","hat","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1149","hat","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1150","hat","cdi_words","1","understands",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1151","hat","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1152","hat","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1153","hat","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1154","hat","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1155","hat","cdi_words","1","produces",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1156","hat","cdi_words","1","understands",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1157","hat","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1158","hat","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1159","hat","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1160","hat","cdi_words","1","understands",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1161","hat","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1162","hat","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1163","hat","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1164","hat","cdi_words","1","understands",1,1,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1165","hat","cdi_words","1","produces",2,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1166","hat","cdi_words","1","understands",2,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1167","hat","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1168","hat","cdi_words","1","understands",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1169","hat","cdi_words","1","produces",2,1,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1170","hat","cdi_words","1","understands",2,1,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1171","pants","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1172","pants","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1173","pants","cdi_words","1","produces",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1174","pants","cdi_words","1","understands",1,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1175","pants","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1176","pants","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1177","pants","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1178","pants","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1179","pants","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1180","pants","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1181","pants","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1182","pants","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1183","pants","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1184","pants","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1185","pants","cdi_words","1","produces",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1186","pants","cdi_words","1","understands",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1187","pants","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1188","pants","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1189","pants","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1190","pants","cdi_words","1","understands",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1191","pants","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1192","pants","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1193","pants","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1194","pants","cdi_words","1","understands",1,1,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1195","pants","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1196","pants","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1197","pants","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1198","pants","cdi_words","1","understands",1,1,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1199","pants","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1200","pants","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1201","shoe","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1202","shoe","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1203","shoe","cdi_words","1","produces",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1204","shoe","cdi_words","1","understands",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1205","shoe","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1206","shoe","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1207","shoe","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1208","shoe","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1209","shoe","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1210","shoe","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1211","shoe","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1212","shoe","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1213","shoe","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1214","shoe","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1215","shoe","cdi_words","1","produces",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1216","shoe","cdi_words","1","understands",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1217","shoe","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1218","shoe","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1219","shoe","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1220","shoe","cdi_words","1","understands",1,1,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1221","shoe","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1222","shoe","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1223","shoe","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1224","shoe","cdi_words","1","understands",1,1,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1225","shoe","cdi_words","1","produces",2,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1226","shoe","cdi_words","1","understands",2,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1227","shoe","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1228","shoe","cdi_words","1","understands",1,1,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1229","shoe","cdi_words","1","produces",2,1,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1230","shoe","cdi_words","1","understands",2,1,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1231","sock","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1232","sock","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1233","sock","cdi_words","1","produces",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1234","sock","cdi_words","1","understands",1,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1235","sock","cdi_words","1","produces",2,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1236","sock","cdi_words","1","understands",2,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1237","sock","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1238","sock","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1239","sock","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1240","sock","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1241","sock","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1242","sock","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1243","sock","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1244","sock","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1245","sock","cdi_words","1","produces",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1246","sock","cdi_words","1","understands",1,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1247","sock","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1248","sock","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1249","sock","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1250","sock","cdi_words","1","understands",1,1,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1251","sock","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1252","sock","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1253","sock","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1254","sock","cdi_words","1","understands",1,1,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1255","sock","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1256","sock","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1257","sock","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1258","sock","cdi_words","1","understands",1,1,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1259","sock","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1260","sock","cdi_words","1","understands",1,1,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1261","eye","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1262","eye","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1263","eye","cdi_words","1","produces",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1264","eye","cdi_words","1","understands",2,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1265","eye","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1266","eye","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1267","eye","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1268","eye","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1269","eye","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1270","eye","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1271","eye","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1272","eye","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1273","eye","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1274","eye","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1275","eye","cdi_words","1","produces",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1276","eye","cdi_words","1","understands",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1277","eye","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1278","eye","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1279","eye","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1280","eye","cdi_words","1","understands",1,1,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1281","eye","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1282","eye","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1283","eye","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1284","eye","cdi_words","1","understands",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1285","eye","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1286","eye","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1287","eye","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1288","eye","cdi_words","1","understands",1,1,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1289","eye","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1290","eye","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1291","head","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1292","head","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1293","head","cdi_words","1","produces",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1294","head","cdi_words","1","understands",1,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1295","head","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1296","head","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1297","head","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1298","head","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1299","head","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1300","head","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1301","head","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1302","head","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1303","head","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1304","head","cdi_words","1","understands",1,1,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1305","head","cdi_words","1","produces",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1306","head","cdi_words","1","understands",2,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1307","head","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1308","head","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1309","head","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1310","head","cdi_words","1","understands",1,1,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1311","head","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1312","head","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1313","head","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1314","head","cdi_words","1","understands",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1315","head","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1316","head","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1317","head","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1318","head","cdi_words","1","understands",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1319","head","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1320","head","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1321","leg","cdi_words","1","produces",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1322","leg","cdi_words","1","understands",NA,0,"32","2026-07-12 15:42:16","VVI230",510,"m","7/12/26"
"1323","leg","cdi_words","1","produces",NA,0,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1324","leg","cdi_words","1","understands",1,1,"199","2026-06-29 18:15:46","VVI223",450,"f","8/26/06"
"1325","leg","cdi_words","1","produces",NA,0,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1326","leg","cdi_words","1","understands",1,1,"245","2026-04-29 06:56:14","VVI196",450,"f","4/14/26"
"1327","leg","cdi_words","1","produces",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1328","leg","cdi_words","1","understands",NA,0,"104","2026-03-29 15:34:33","VVI183",420,"m","3/29/26"
"1329","leg","cdi_words","1","produces",NA,0,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1330","leg","cdi_words","1","understands",1,1,"125","2026-04-30 08:46:28","VVI197",450,"m","4/14/26"
"1331","leg","cdi_words","1","produces",NA,0,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1332","leg","cdi_words","1","understands",1,1,"213","2026-02-15 21:07:24","VVI142",450,"f","2/16/26"
"1333","leg","cdi_words","1","produces",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1334","leg","cdi_words","1","understands",NA,0,"76","2026-04-02 15:03:35","VVI186",450,"m","2/26/04"
"1335","leg","cdi_words","1","produces",NA,0,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1336","leg","cdi_words","1","understands",1,1,"3259","2026-06-30 07:13:02","VVI213",450,"f","5/19/26"
"1337","leg","cdi_words","1","produces",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1338","leg","cdi_words","1","understands",NA,0,"53","2026-06-03 07:26:29","VVI221",420,"m","3/26/06"
"1339","leg","cdi_words","1","produces",NA,0,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1340","leg","cdi_words","1","understands",1,1,"223","2026-03-09 15:51:32","VVI162",510,"f","2/24/26"
"1341","leg","cdi_words","1","produces",NA,0,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1342","leg","cdi_words","1","understands",1,1,"207","2026-04-08 10:48:19","VVI193",450,"f","8/26/04"
"1343","leg","cdi_words","1","produces",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1344","leg","cdi_words","1","understands",NA,0,"131","2026-04-28 16:52:20","VVI201",420,"m","4/27/26"
"1345","leg","cdi_words","1","produces",NA,0,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1346","leg","cdi_words","1","understands",1,1,"216","2026-03-08 20:15:37","VVI146",510,"f","2/17/26"
"1347","leg","cdi_words","1","produces",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1348","leg","cdi_words","1","understands",NA,0,"179","2026-03-09 12:13:10","VVI160",510,"m","2/23/26"
"1349","leg","cdi_words","1","produces",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
"1350","leg","cdi_words","1","understands",NA,0,"102","2026-03-08 18:49:54","VVI164",480,"m","2/25/26"
